sku_id,week_start,units_sold,revenue,avg_price,promo_days,holiday_days,category,subcategory,unit_cost,week_of_year,month,is_promo_week,is_holiday_week,lag_1,lag_2,lag_4,lag_8,roll_mean_4,roll_mean_8,roll_std_4,seasonal_naive,on_hand_units,on_order_units,lead_time_days,reorder_point
SKU0116,2024-04-02,135.0,1321986.15,9792.49,0,0,Decor,Lighting,3988.73,14,4,0,0,155.0,133.0,,,,,,,188,0,10.0,234
SKU0089,2024-04-02,164.0,628252.84,3830.81,0,0,Decor,Rugs,2015.93,14,4,0,0,189.0,130.0,111.0,22.0,145.75,154.875,33.55964838909783,145.75,0,201,9.0,111
SKU0067,2024-04-02,120.0,745293.6,6210.78,0,0,Bedding,Pillows,2464.96,14,4,0,0,152.0,101.0,124.0,148.0,126.75,127.625,20.966242709014097,126.75,69,591,26.0,532
SKU0104,2024-04-02,254.0,246600.97999999998,970.87,0,0,Small Appliances,Fans,644.99,14,4,0,0,153.0,35.0,,,,,,,405,0,9.0,482
SKU0035,2024-04-02,10.0,40076.9,4007.69,0,0,Decor,Lighting,2669.42,14,4,0,0,,,,,,,,,0,862,23.0,541
SKU0002,2024-04-02,214.0,1934380.24,9039.16,0,0,Small Appliances,Kettles,3907.36,14,4,0,0,167.0,166.0,127.0,,159.75,,22.618208004467007,159.75,299,524,11.0,400
SKU0023,2024-04-02,283.0,1976588.03,6984.409999999999,0,0,Small Appliances,Heaters,3178.81,14,4,0,0,128.0,,,,,,,,264,756,16.0,869
SKU0084,2024-04-02,91.0,513416.54,5641.94,0,0,Small Appliances,Kettles,3714.4,14,4,0,0,40.0,96.0,90.0,124.0,80.5,94.25,27.147743920995673,80.5,223,374,12.0,310
SKU0129,2024-04-02,18.0,15988.32,888.24,0,0,Small Appliances,Kettles,360.93,14,4,0,0,16.0,20.0,15.0,,18.25,,3.3040379335912142,18.25,49,125,29.0,122
SKU0195,2024-04-02,164.0,225506.56,1375.0399999999997,0,0,Furniture,Tables,967.52,14,4,0,0,113.0,125.0,132.0,,125.25,,8.732124598281791,125.25,227,353,22.0,548
SKU0007,2024-04-02,13.0,109047.77,8388.29,0,0,Bedding,Pillows,3593.86,14,4,0,0,13.0,14.0,14.0,,14.25,,1.2583057392190373,14.25,37,44,26.0,75
SKU0023,2024-04-09,270.0,1885790.7,6984.409999999999,0,0,Small Appliances,Heaters,3178.81,15,4,0,0,283.0,128.0,,,,,,,737,0,16.0,869
SKU0055,2024-04-09,217.0,374611.44,1726.32,0,0,Decor,Rugs,1115.69,15,4,0,0,170.0,173.0,189.0,204.0,178.0,181.375,8.445906306210379,178.0,251,360,25.0,517
SKU0084,2024-04-09,118.0,665748.9199999999,5641.94,0,0,Small Appliances,Kettles,3714.4,15,4,0,0,91.0,40.0,96.0,139.0,80.75,90.125,27.268724453727035,80.75,506,0,12.0,310
SKU0022,2024-04-09,337.0,749535.18,2224.14,0,0,Small Appliances,Fans,1269.26,15,4,0,0,308.0,278.0,277.0,321.0,283.0,278.125,17.14642819948179,283.0,251,772,14.0,775
SKU0035,2024-04-09,195.0,781499.55,4007.69,0,0,Decor,Lighting,2669.42,15,4,0,0,10.0,,,,,,,,0,862,23.0,541
SKU0116,2024-04-09,98.0,959664.02,9792.49,0,0,Decor,Lighting,3988.73,15,4,0,0,135.0,155.0,24.0,,111.75,,59.337312600644175,111.75,53,350,10.0,234
SKU0013,2024-04-09,98.0,779584.12,7954.94,0,0,Bedding,Comforters,3362.59,15,4,0,0,99.0,122.0,141.0,,119.25,,17.404501333467284,119.25,91,199,7.0,110
SKU0025,2024-04-09,274.0,1576930.28,5755.22,0,0,Decor,Wall Art,2944.97,15,4,0,0,226.0,257.0,147.0,,244.5,,83.10034095397344,244.5,486,524,18.0,704
SKU0129,2024-04-09,14.0,12435.36,888.24,0,0,Small Appliances,Kettles,360.93,15,4,0,0,18.0,16.0,22.0,1.0,19.0,17.125,2.581988897460533,19.0,94,62,29.0,122
SKU0182,2024-04-09,140.0,190395.8,1359.97,0,0,Kitchen,Cutlery,615.27,15,4,0,0,131.0,104.0,128.0,165.0,136.5,152.625,33.271609519226885,136.5,358,460,23.0,714
SKU0111,2024-04-09,117.0,688274.73,5882.69,0,0,Bedding,Comforters,3814.54,15,4,0,0,100.0,109.0,119.0,133.0,108.5,116.125,7.937253933188148,108.5,15,445,25.0,360
SKU0115,2024-04-09,241.0,2078808.16,8625.76,0,0,Decor,Rugs,3690.08,15,4,0,0,187.0,210.0,180.0,273.0,190.75,212.0,13.20037878243924,190.75,137,372,14.0,383
SKU0089,2024-04-09,104.0,398404.24,3830.81,0,0,Decor,Rugs,2015.93,15,4,0,0,164.0,189.0,153.0,218.0,159.0,172.625,24.50850192619988,159.0,37,185,9.0,111
SKU0002,2024-04-09,185.0,1672244.6,9039.16,0,0,Small Appliances,Kettles,3907.36,15,4,0,0,214.0,167.0,179.0,,181.5,,22.45736701693535,181.5,85,524,11.0,400
SKU0109,2024-04-09,206.0,1196283.2,5807.2,0,0,Bedding,Pillows,2301.37,15,4,0,0,171.0,127.0,,,,,,,282,428,22.0,667
SKU0078,2024-04-09,222.0,280701.24,1264.42,0,0,Furniture,Sofas,863.64,15,4,0,0,208.0,275.0,254.0,322.0,245.25,259.5,27.992558534961837,245.25,0,309,11.0,256
SKU0180,2024-04-09,225.0,1228293.0,5459.08,0,0,Kitchen,Storage,2310.75,15,4,0,0,250.0,282.0,294.0,,281.0,,21.756225162771283,281.0,1246,821,23.0,1363
SKU0136,2024-04-09,221.0,490370.27,2218.87,0,0,Small Appliances,Fans,1256.69,15,4,0,0,147.0,,,,,,,,148,910,28.0,819
SKU0067,2024-04-09,148.0,919195.4400000001,6210.78,0,0,Bedding,Pillows,2464.96,15,4,0,0,120.0,152.0,130.0,119.0,125.75,124.125,21.234798484247978,125.75,249,291,26.0,532
SKU0007,2024-04-09,12.0,100659.48000000001,8388.29,0,0,Bedding,Pillows,3593.86,15,4,0,0,13.0,13.0,16.0,9.0,14.0,14.0,1.414213562379547,14.0,24,88,26.0,75
SKU0195,2024-04-09,125.0,171880.0,1375.0399999999997,0,0,Furniture,Tables,967.52,15,4,0,0,164.0,113.0,131.0,,133.25,,21.823152842793256,133.25,416,365,22.0,548
SKU0076,2024-04-09,115.0,680164.05,5914.47,0,0,Furniture,Shelving,3699.69,15,4,0,0,,,,,,,,,0,155,13.0,142
SKU0108,2024-04-09,48.0,347260.32,7234.59,0,0,Decor,Vases,3757.28,15,4,0,0,,,,,,,,,0,405,17.0,232
SKU0113,2024-04-09,97.0,46557.09,479.96999999999997,0,0,Small Appliances,Heaters,2001.84,15,4,0,0,121.0,131.0,110.0,109.0,117.5,120.125,10.661457061141952,117.5,83,528,28.0,448
SKU0098,2024-04-09,93.0,844002.9,9075.3,0,0,Bedding,Comforters,3843.74,15,4,0,0,27.0,,,,,,,,51,154,10.0,100
SKU0104,2024-04-09,158.0,153397.46,970.87,0,0,Small Appliances,Fans,644.99,15,4,0,0,254.0,153.0,,,,,,,151,764,9.0,482
SKU0150,2024-04-16,47.0,180154.29,3833.07,0,0,Kitchen,Cutlery,2483.19,16,4,0,0,,,,,,,,,30,173,26.0,226
SKU0026,2024-04-16,10.0,33301.1,3330.11,0,0,Furniture,Sofas,2103.97,16,4,0,0,,,,,,,,,207,376,14.0,412
SKU0007,2024-04-16,17.0,142600.93,8388.29,0,0,Bedding,Pillows,3593.86,16,4,0,0,12.0,13.0,14.0,21.0,13.0,14.375,0.8164965809389364,13.0,56,44,26.0,75
SKU0113,2024-04-16,88.0,42237.36,479.96999999999997,0,0,Small Appliances,Heaters,2001.84,16,4,0,0,97.0,121.0,108.0,132.0,114.25,118.625,14.863265679741273,114.25,218,296,28.0,448
SKU0035,2024-04-16,236.0,945814.84,4007.69,0,0,Decor,Lighting,2669.42,16,4,0,0,195.0,10.0,,,,,,,816,0,23.0,541
SKU0182,2024-04-16,178.0,242074.66,1359.97,0,0,Kitchen,Cutlery,615.27,16,4,0,0,140.0,131.0,183.0,219.0,139.5,149.5,32.78719262150861,139.5,678,460,23.0,714
SKU0013,2024-04-16,117.0,930727.98,7954.94,0,0,Bedding,Comforters,3362.59,16,4,0,0,98.0,99.0,115.0,,108.5,,11.902380714237987,108.5,192,0,7.0,110
SKU0098,2024-04-16,96.0,871228.8,9075.3,0,0,Bedding,Comforters,3843.74,16,4,0,0,93.0,27.0,,,,,,,0,154,10.0,100
SKU0129,2024-04-16,20.0,17764.8,888.24,0,0,Small Appliances,Kettles,360.93,16,4,0,0,14.0,18.0,20.0,28.0,17.0,18.75,2.581988897460657,17.0,80,62,29.0,122
SKU0067,2024-04-16,103.0,639710.34,6210.78,0,0,Bedding,Pillows,2464.96,16,4,0,0,148.0,120.0,101.0,164.0,130.25,127.75,24.14366721661437,130.25,101,581,26.0,532
SKU0136,2024-04-16,138.0,306204.06,2218.87,0,0,Small Appliances,Fans,1256.69,16,4,0,0,221.0,147.0,,,,,,,371,466,28.0,819
SKU0108,2024-04-16,116.0,839212.44,7234.590000000001,0,0,Decor,Vases,3757.28,16,4,0,0,48.0,,,,,,,,76,211,17.0,232
SKU0195,2024-04-16,126.0,173255.04,1375.0399999999997,0,0,Furniture,Tables,967.52,16,4,0,0,125.0,164.0,125.0,,131.75,,22.23173407541382,131.75,291,365,22.0,548
SKU0111,2024-04-16,142.0,835341.98,5882.69,0,0,Bedding,Comforters,3814.54,16,4,0,0,117.0,100.0,106.0,124.0,108.0,114.125,7.0710678118591765,108.0,122,221,25.0,360
SKU0076,2024-04-16,146.0,863512.62,5914.47,0,0,Furniture,Shelving,3699.69,16,4,0,0,115.0,,,,,,,,20,143,13.0,142
SKU0109,2024-04-16,147.0,853658.4,5807.2,0,0,Bedding,Pillows,2301.37,16,4,0,0,206.0,171.0,,,,,,,76,839,22.0,667
SKU0104,2024-04-16,245.0,237863.15,970.87,0,0,Small Appliances,Fans,644.99,16,4,0,0,158.0,254.0,35.0,,150.0,,89.65489389877095,150.0,757,0,9.0,482
SKU0002,2024-04-16,188.0,1699362.08,9039.16,0,0,Small Appliances,Kettles,3907.36,16,4,0,0,185.0,214.0,166.0,,183.0,,22.435091560618506,183.0,424,0,11.0,400
SKU0055,2024-04-16,168.0,290021.76,1726.32,0,0,Decor,Rugs,1115.69,16,4,0,0,217.0,170.0,180.0,192.0,185.0,183.0,21.74089847882595,185.0,34,648,25.0,517
SKU0025,2024-04-16,256.0,1473336.32,5755.22,0,0,Decor,Wall Art,2944.97,16,4,0,0,274.0,226.0,348.0,,276.25,,51.79687892785274,276.25,212,524,18.0,704
SKU0022,2024-04-16,299.0,665017.86,2224.14,0,0,Small Appliances,Fans,1269.26,16,4,0,0,337.0,308.0,269.0,293.0,298.0,280.125,30.886890422960747,298.0,686,0,14.0,775
SKU0078,2024-04-16,235.0,297138.7,1264.42,0,0,Furniture,Sofas,863.64,16,4,0,0,222.0,208.0,244.0,338.0,237.25,247.0,29.204737058679353,237.25,87,290,11.0,256
SKU0084,2024-04-16,69.0,389293.86,5641.94,0,0,Small Appliances,Kettles,3714.4,16,4,0,0,118.0,91.0,96.0,96.0,86.25,87.5,32.988634406412714,86.25,388,0,12.0,310
SKU0180,2024-04-16,299.0,1632264.92,5459.08,0,0,Kitchen,Storage,2310.75,16,4,0,0,225.0,250.0,298.0,,263.75,,32.64327393711004,263.75,1021,821,23.0,1363
SKU0115,2024-04-16,155.0,1336992.8,8625.76,0,0,Decor,Rugs,3690.08,16,4,0,0,241.0,187.0,186.0,253.0,206.0,208.0,25.83279569332752,206.0,296,358,14.0,383
SKU0116,2024-04-16,110.0,1077173.9,9792.49,0,0,Decor,Lighting,3988.73,16,4,0,0,98.0,135.0,133.0,,130.25,,23.683679331272828,130.25,305,0,10.0,234
SKU0089,2024-04-16,99.0,379250.19,3830.81,0,0,Decor,Rugs,2015.93,16,4,0,0,104.0,164.0,130.0,232.0,146.75,158.375,37.37534838187523,146.75,185,0,9.0,111
SKU0023,2024-04-16,208.0,1452757.28,6984.409999999999,0,0,Small Appliances,Heaters,3178.81,16,4,0,0,270.0,283.0,,,,,,,467,882,16.0,869
SKU0104,2024-04-23,172.0,166989.64,970.87,0,0,Small Appliances,Fans,644.99,17,4,0,0,245.0,158.0,153.0,,202.5,,54.43344560102614,202.5,512,0,9.0,482
SKU0098,2024-04-23,98.0,889379.4,9075.3,0,0,Bedding,Comforters,3843.74,17,4,0,0,96.0,93.0,,,,,,,58,145,10.0,100
SKU0076,2024-04-23,119.0,703821.93,5914.47,0,0,Furniture,Shelving,3699.69,17,4,0,0,146.0,115.0,,,,,,,138,140,13.0,142
SKU0007,2024-04-23,14.0,117436.06,8388.29,0,0,Bedding,Pillows,3593.86,17,4,0,0,17.0,12.0,13.0,12.0,13.75,13.875,2.2173557826124637,13.75,39,44,26.0,75
SKU0108,2024-04-23,107.0,774101.13,7234.590000000001,0,0,Decor,Vases,3757.28,17,4,0,0,116.0,48.0,,,,,,,0,396,17.0,232
SKU0013,2024-04-23,104.0,827313.76,7954.94,0,0,Bedding,Comforters,3362.59,17,4,0,0,117.0,98.0,122.0,,109.0,,12.301761391497198,109.0,75,200,7.0,110
SKU0067,2024-04-23,206.0,1279420.68,6210.78,0,0,Bedding,Pillows,2464.96,17,4,0,0,103.0,148.0,152.0,83.0,130.75,120.125,23.34345018772117,130.75,289,290,26.0,532
SKU0002,2024-04-23,142.0,1283560.72,9039.16,0,0,Small Appliances,Kettles,3907.36,17,4,0,0,188.0,185.0,167.0,,188.5,,19.364916731037145,188.5,236,496,11.0,400
SKU0023,2024-04-23,312.0,2179135.92,6984.409999999999,0,0,Small Appliances,Heaters,3178.81,17,4,0,0,208.0,270.0,128.0,,222.25,,70.84431287454655,222.25,259,882,16.0,869
SKU0038,2024-04-23,31.0,241562.54,7792.34,0,0,Furniture,Shelving,3715.46,17,4,0,0,,,,,,,,,285,304,18.0,415
SKU0113,2024-04-23,83.0,39837.51,479.96999999999997,0,0,Small Appliances,Heaters,2001.84,17,4,0,0,88.0,97.0,131.0,125.0,109.25,113.125,20.105969262880862,109.25,130,296,28.0,448
SKU0150,2024-04-23,59.0,226151.12999999998,3833.07,0,0,Kitchen,Cutlery,2483.19,17,4,0,0,47.0,,,,,,,,0,173,26.0,226
SKU0089,2024-04-23,145.0,555467.45,3830.81,0,0,Decor,Rugs,2015.93,17,4,0,0,99.0,104.0,189.0,184.0,139.0,141.75,44.534630719623244,139.0,86,167,9.0,111
SKU0195,2024-04-23,111.0,152629.44,1375.0399999999997,0,0,Furniture,Tables,967.52,17,4,0,0,126.0,125.0,113.0,158.0,132.0,134.25,22.135943621176754,132.0,165,721,22.0,548
SKU0101,2024-04-23,73.0,357524.8,4897.6,0,0,Small Appliances,Heaters,2346.81,17,4,0,0,,,,,,,,,57,834,15.0,481
SKU0078,2024-04-23,241.0,304725.22000000003,1264.42,0,0,Furniture,Sofas,863.64,17,4,0,0,235.0,222.0,275.0,163.0,235.0,234.125,28.855964143771033,235.0,243,301,11.0,256
SKU0115,2024-04-23,201.0,1733777.76,8625.76,0,0,Decor,Rugs,3690.08,17,4,0,0,155.0,241.0,210.0,219.0,198.25,195.75,36.3444172695964,198.25,141,358,14.0,383
SKU0129,2024-04-23,16.0,14211.84,888.24,0,0,Small Appliances,Kettles,360.93,17,4,0,0,20.0,14.0,16.0,17.0,17.0,17.75,2.581988897460657,17.0,60,62,29.0,122
SKU0171,2024-04-23,23.0,154668.33,6724.71,0,0,Small Appliances,Blenders,2608.33,17,4,0,0,,,,,,,,,647,520,28.0,1013
SKU0116,2024-04-23,105.0,1028211.45,9792.49,0,0,Decor,Lighting,3988.73,17,4,0,0,110.0,98.0,155.0,,124.5,,25.514701644344086,124.5,195,0,10.0,234
SKU0084,2024-04-23,121.0,682674.74,5641.94,0,0,Small Appliances,Kettles,3714.4,17,4,0,0,69.0,118.0,40.0,73.0,79.5,84.125,33.09078421554795,79.5,319,0,12.0,310
SKU0022,2024-04-23,282.0,627207.48,2224.14,0,0,Small Appliances,Fans,1269.26,17,4,0,0,299.0,337.0,278.0,264.0,305.5,280.875,24.47447650104051,305.5,387,966,14.0,775
SKU0109,2024-04-23,166.0,963995.2000000001,5807.2,0,0,Bedding,Pillows,2301.37,17,4,0,0,147.0,206.0,127.0,,162.75,,33.9840648932196,162.75,357,411,22.0,667
SKU0136,2024-04-23,263.0,583562.81,2218.87,0,0,Small Appliances,Fans,1256.69,17,4,0,0,138.0,221.0,,,,,,,233,907,28.0,819
SKU0026,2024-04-23,156.0,519497.16000000003,3330.11,0,0,Furniture,Sofas,2103.97,17,4,0,0,10.0,,,,,,,,400,375,14.0,412
SKU0111,2024-04-23,115.0,676509.35,5882.69,0,0,Bedding,Comforters,3814.54,17,4,0,0,142.0,117.0,109.0,126.0,117.0,116.375,18.055470085265227,117.0,0,456,25.0,360
SKU0025,2024-04-23,209.0,1202840.98,5755.22,0,0,Decor,Wall Art,2944.97,17,4,0,0,256.0,274.0,257.0,,253.25,,19.956202043474317,253.25,480,542,18.0,704
SKU0180,2024-04-23,247.0,1348392.76,5459.08,0,0,Kitchen,Storage,2310.75,17,4,0,0,299.0,225.0,282.0,149.0,264.0,259.875,32.994949108409614,264.0,722,821,23.0,1363
SKU0035,2024-04-23,198.0,793522.62,4007.69,0,0,Decor,Lighting,2669.42,17,4,0,0,236.0,195.0,,,,,,,580,0,23.0,541
SKU0055,2024-04-23,199.0,343537.68,1726.32,0,0,Decor,Rugs,1115.69,17,4,0,0,168.0,217.0,173.0,163.0,182.0,180.0,23.423634787680093,182.0,0,648,25.0,517
SKU0182,2024-04-23,169.0,229834.93,1359.97,0,0,Kitchen,Cutlery,615.27,17,4,0,0,178.0,140.0,104.0,146.0,138.25,144.375,30.59820256158699,138.25,500,460,23.0,714
SKU0111,2024-04-30,99.0,582386.31,5882.69,0,0,Bedding,Comforters,3814.54,18,4,0,0,115.0,142.0,100.0,112.0,118.5,115.0,17.406895185526537,118.5,156,235,25.0,360
SKU0108,2024-04-30,123.0,889854.57,7234.590000000001,0,0,Decor,Vases,3757.28,18,4,0,0,107.0,116.0,,,,,,,121,185,17.0,232
SKU0084,2024-04-30,84.0,473922.95999999996,5641.94,0,0,Small Appliances,Kettles,3714.4,18,4,0,0,121.0,69.0,91.0,90.0,99.75,90.125,24.540782383615124,99.75,198,322,12.0,310
SKU0078,2024-04-30,297.0,375532.74,1264.42,0,0,Furniture,Sofas,863.64,18,4,0,0,241.0,235.0,208.0,272.0,226.5,243.875,14.662878298612936,226.5,2,301,11.0,256
SKU0076,2024-04-30,136.0,804367.92,5914.47,0,0,Furniture,Shelving,3699.69,18,4,0,0,119.0,146.0,,,,,,,19,140,13.0,142
SKU0101,2024-04-30,160.0,783616.0,4897.6,0,0,Small Appliances,Heaters,2346.81,18,4,0,0,73.0,,,,,,,,273,417,15.0,481
SKU0136,2024-04-30,172.0,381645.64,2218.87,0,0,Small Appliances,Fans,1256.69,18,4,0,0,263.0,138.0,147.0,,192.25,,60.06316119996696,192.25,466,441,28.0,819
SKU0026,2024-04-30,190.0,632720.9,3330.11,0,0,Furniture,Sofas,2103.97,18,4,0,0,156.0,10.0,,,,,,,244,375,14.0,412
SKU0095,2024-04-30,50.0,108241.0,2164.82,0,0,Furniture,Tables,969.14,18,4,0,0,,,,,,,,,124,249,23.0,339
SKU0171,2024-04-30,140.0,941459.4,6724.71,0,0,Small Appliances,Blenders,2608.33,18,4,0,0,23.0,,,,,,,,489,1039,28.0,1013
SKU0115,2024-04-30,190.0,1638894.4,8625.76,0,0,Decor,Rugs,3690.08,18,4,0,0,201.0,155.0,187.0,188.0,196.0,193.5,35.64641169411779,196.0,298,379,14.0,383
SKU0007,2024-04-30,15.0,125824.35,8388.29,0,0,Bedding,Pillows,3593.86,18,4,0,0,14.0,17.0,13.0,14.0,14.0,14.125,2.160246899473511,14.0,25,88,26.0,75
SKU0022,2024-04-30,242.0,631655.76,2224.14,0,0,Small Appliances,Fans,1269.26,18,4,0,0,282.0,299.0,308.0,215.0,306.5,283.125,23.01448819041281,306.5,105,966,14.0,775
SKU0195,2024-04-30,158.0,217256.32,1375.0399999999997,0,0,Furniture,Tables,967.52,18,4,0,0,111.0,126.0,164.0,132.0,131.5,128.375,22.72296928953717,131.5,419,356,22.0,548
SKU0116,2024-04-30,131.0,1282816.19,9792.49,0,0,Decor,Lighting,3988.73,18,4,0,0,105.0,110.0,135.0,,112.0,,16.103829772238402,112.0,90,364,10.0,234
SKU0038,2024-04-30,144.0,1122096.96,7792.340000000001,0,0,Furniture,Shelving,3715.46,18,4,0,0,31.0,,,,,,,,376,310,18.0,415
SKU0182,2024-04-30,127.0,172716.19,1359.97,0,0,Kitchen,Cutlery,615.27,18,4,0,0,169.0,178.0,131.0,145.0,154.5,147.25,22.546248764112338,154.5,331,460,23.0,714
SKU0055,2024-04-30,198.0,341811.36,1726.32,0,0,Decor,Rugs,1115.69,18,4,0,0,199.0,168.0,170.0,180.0,188.5,184.5,23.699507730470184,188.5,219,585,25.0,517
SKU0104,2024-04-30,180.0,174756.6,970.87,0,0,Small Appliances,Fans,644.99,18,4,0,0,172.0,245.0,254.0,,207.25,,49.25697920092006,207.25,340,666,9.0,482
SKU0089,2024-04-30,180.0,689545.7999999999,3830.81,0,0,Decor,Rugs,2015.93,18,4,0,0,145.0,99.0,164.0,111.0,128.0,136.875,31.633315770980182,128.0,0,167,9.0,111
SKU0098,2024-04-30,101.0,916605.3,9075.3,0,0,Bedding,Comforters,3843.74,18,4,0,0,98.0,96.0,27.0,,78.5,,34.394767043838,78.5,0,145,10.0,100
SKU0148,2024-04-30,241.0,769079.2,3191.1999999999994,0,0,Furniture,Tables,1392.79,18,4,0,0,,,,,,,,,495,944,20.0,1250
SKU0002,2024-04-30,185.0,1672244.6,9039.16,0,0,Small Appliances,Kettles,3907.36,18,4,0,0,142.0,188.0,214.0,127.0,182.25,171.0,29.825883613622175,182.25,590,0,11.0,400
SKU0025,2024-04-30,307.0,1766852.54,5755.22,0,0,Decor,Wall Art,2944.97,18,4,0,0,209.0,256.0,226.0,,241.25,,29.227555491350426,241.25,271,542,18.0,704
SKU0180,2024-04-30,233.0,1271965.6400000001,5459.08,0,0,Kitchen,Storage,2310.75,18,4,0,0,247.0,299.0,250.0,282.0,255.25,272.125,31.223655562194242,255.25,1296,851,23.0,1363
SKU0013,2024-04-30,112.0,890953.2799999999,7954.94,0,0,Bedding,Comforters,3362.59,18,4,0,0,104.0,117.0,99.0,61.0,104.5,107.125,8.736894948053976,104.5,171,0,7.0,110
SKU0067,2024-04-30,115.0,714239.7,6210.78,0,0,Bedding,Pillows,2464.96,18,4,0,0,206.0,103.0,120.0,124.0,144.25,135.5,45.15436486837809,144.25,83,600,26.0,532
SKU0129,2024-04-30,16.0,14211.84,888.24,0,0,Small Appliances,Kettles,360.93,18,4,0,0,16.0,20.0,18.0,15.0,17.0,17.625,2.581988897460657,17.0,106,62,29.0,122
SKU0113,2024-04-30,90.0,43197.299999999996,479.96999999999997,0,0,Small Appliances,Heaters,2001.84,18,4,0,0,83.0,88.0,121.0,125.0,97.25,107.875,16.859715300084833,97.25,47,580,28.0,448
SKU0035,2024-04-30,210.0,841614.9,4007.69,0,0,Decor,Lighting,2669.42,18,4,0,0,198.0,236.0,10.0,,159.75,,101.56237820505497,159.75,382,386,23.0,541
SKU0023,2024-04-30,292.0,2039447.72,6984.409999999999,0,0,Small Appliances,Heaters,3178.81,18,4,0,0,312.0,208.0,283.0,,268.25,,43.835868114288665,268.25,829,0,16.0,869
SKU0150,2024-04-30,53.0,203152.71,3833.07,0,0,Kitchen,Cutlery,2483.19,18,4,0,0,59.0,47.0,,,,,,,114,0,26.0,226
SKU0109,2024-04-30,188.0,1091753.6,5807.2,0,0,Bedding,Pillows,2301.37,18,4,0,0,166.0,147.0,171.0,,172.5,,24.610295948374088,172.5,191,838,22.0,667
SKU0013,2024-05-07,102.0,811403.88,7954.94,0,0,Bedding,Comforters,3362.59,19,5,0,0,112.0,104.0,98.0,141.0,107.75,113.5,8.421203397773054,107.75,59,190,7.0,110
SKU0023,2024-05-07,259.0,1808962.19,6984.409999999999,0,0,Small Appliances,Heaters,3178.81,19,5,0,0,292.0,312.0,270.0,,270.5,,45.059220292114574,270.5,537,851,16.0,869
SKU0150,2024-05-07,56.0,214651.92,3833.07,0,0,Kitchen,Cutlery,2483.19,19,5,0,0,53.0,59.0,,,,,,,61,262,26.0,226
SKU0136,2024-05-07,224.0,497026.88,2218.87,0,0,Small Appliances,Fans,1256.69,19,5,0,0,172.0,263.0,221.0,,198.5,,54.86042896903513,198.5,294,877,28.0,819
SKU0089,2024-05-07,189.0,724023.09,3830.81,0,0,Decor,Rugs,2015.93,19,5,0,0,180.0,145.0,104.0,153.0,132.0,145.5,38.06135397836687,132.0,0,187,9.0,111
SKU0007,2024-05-07,17.0,142600.93,8388.29,0,0,Bedding,Pillows,3593.86,19,5,0,0,15.0,14.0,12.0,16.0,14.5,14.25,2.0816659994705096,14.5,54,44,26.0,75
SKU0171,2024-05-07,148.0,995257.0800000001,6724.71,0,0,Small Appliances,Blenders,2608.33,19,5,0,0,140.0,23.0,,,,,,,869,519,28.0,1013
SKU0002,2024-05-07,148.0,1337795.6800000002,9039.16,0,0,Small Appliances,Kettles,3907.36,19,5,0,0,185.0,142.0,185.0,179.0,175.0,178.25,22.04540768504865,175.0,405,0,11.0,400
SKU0190,2024-05-07,144.0,136150.56,945.4900000000001,0,0,Decor,Vases,522.28,19,5,0,0,,,,,,,,,583,796,13.0,814
SKU0108,2024-05-07,87.0,629409.33,7234.590000000001,0,0,Decor,Vases,3757.28,19,5,0,0,123.0,107.0,48.0,,98.5,,34.2977161533133,98.5,183,192,17.0,232
SKU0076,2024-05-07,146.0,863512.62,5914.47,0,0,Furniture,Shelving,3699.69,19,5,0,0,136.0,119.0,115.0,,129.0,,14.537308324902481,129.0,111,138,13.0,142
SKU0109,2024-05-07,161.0,934959.2,5807.2,0,0,Bedding,Pillows,2301.37,19,5,0,0,188.0,166.0,206.0,,176.75,,25.708299567776876,176.75,414,427,22.0,667
SKU0182,2024-05-07,134.0,182235.97999999998,1359.97,0,0,Kitchen,Cutlery,615.27,19,5,0,0,127.0,169.0,140.0,128.0,153.5,145.0,23.979157616561597,153.5,204,460,23.0,714
SKU0067,2024-05-07,65.0,633499.5599999999,6210.78,0,0,Bedding,Pillows,2464.96,19,5,0,0,115.0,206.0,148.0,130.0,143.0,134.375,46.10856753359349,143.0,277,310,26.0,532
SKU0195,2024-05-07,143.0,196630.72,1375.0399999999997,0,0,Furniture,Tables,967.52,19,5,0,0,158.0,111.0,125.0,131.0,130.0,131.625,19.88299105600688,130.0,261,356,22.0,548
SKU0129,2024-05-07,18.0,17764.8,888.24,0,0,Small Appliances,Kettles,360.93,19,5,0,0,16.0,16.0,14.0,22.0,16.5,17.75,2.5166114784123765,16.5,90,62,29.0,122
SKU0025,2024-05-07,262.0,1507867.6400000001,5755.22,0,0,Decor,Wall Art,2944.97,19,5,0,0,307.0,209.0,274.0,147.0,261.5,253.0,40.877866871939005,261.5,506,532,18.0,704
SKU0180,2024-05-07,171.0,1042684.28,5459.08,0,0,Kitchen,Storage,2310.75,19,5,0,0,233.0,247.0,225.0,294.0,251.0,266.0,33.266599866330566,251.0,1063,851,23.0,1363
SKU0113,2024-05-07,104.0,49916.88,479.96999999999997,0,0,Small Appliances,Heaters,2001.84,19,5,0,0,90.0,83.0,97.0,110.0,89.5,103.5,5.802298395169294,89.5,253,284,28.0,448
SKU0084,2024-05-07,57.0,321590.57999999996,5641.94,0,0,Small Appliances,Kettles,3714.4,19,5,0,0,84.0,121.0,118.0,96.0,98.0,89.375,25.599479161367483,98.0,436,0,12.0,310
