date,sku_id,units_sold,revenue,unit_price,promo_flag,units_sold_was_missing,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event
2025-10-16,SKU0001,42.0,260246.78,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,42,10,Autumn,0,Festive Season Sale
2025-10-17,SKU0001,47.0,291228.54,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,42,10,Autumn,0,Festive Season Sale
2025-10-18,SKU0001,42.0,260246.78,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,42,10,Autumn,0,Festive Season Sale
2025-10-19,SKU0001,42.0,260246.78,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,42,10,Autumn,0,Festive Season Sale
2025-10-20,SKU0001,48.0,297424.9,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,43,10,Autumn,1,Festive Season Sale
2025-10-21,SKU0001,42.0,260246.78,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,43,10,Autumn,0,Festive Season Sale
2025-10-22,SKU0001,49.0,303621.25,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,43,10,Autumn,0,Festive Season Sale
2025-10-23,SKU0001,37.0,229265.02,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,43,10,Autumn,0,Festive Season Sale
2025-10-24,SKU0001,22.0,136319.74,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,43,10,Autumn,0,Festive Season Sale
2025-10-25,SKU0001,16.0,123927.04,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,43,10,Autumn,0,
2025-10-26,SKU0001,22.0,170399.68,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,43,10,Autumn,0,
2025-10-27,SKU0001,18.0,139417.92,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,44,10,Autumn,0,
2025-10-28,SKU0001,19.0,147163.36,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,44,10,Autumn,0,
2025-10-29,SKU0001,23.0,178145.12,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,44,10,Autumn,0,
2025-10-30,SKU0001,20.0,154908.8,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,44,10,Autumn,0,
2025-10-31,SKU0001,30.0,232363.2,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,44,10,Autumn,0,
2025-11-01,SKU0001,23.0,178145.12,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,44,11,Autumn,0,
2025-11-02,SKU0001,22.0,170399.68,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,44,11,Autumn,0,
2025-11-03,SKU0001,26.0,201381.44,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,45,11,Autumn,0,
2025-11-04,SKU0001,11.0,85199.84,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,45,11,Autumn,0,
2025-11-05,SKU0001,25.0,193636.0,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,45,11,Autumn,0,
2025-11-06,SKU0001,23.0,178145.12,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,45,11,Autumn,0,
2025-11-07,SKU0001,21.0,162654.24,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,45,11,Autumn,0,
2025-11-08,SKU0001,39.0,302072.16,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,45,11,Autumn,0,
2025-11-09,SKU0001,23.0,178145.12,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,45,11,Autumn,0,
2025-11-10,SKU0001,37.0,286581.28,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,46,11,Autumn,0,
2025-11-11,SKU0001,21.0,162654.24,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,46,11,Autumn,0,
2025-11-12,SKU0001,13.0,100690.72,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,46,11,Autumn,0,
2025-11-13,SKU0001,23.0,178145.12,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,46,11,Autumn,0,
2025-11-14,SKU0001,15.0,116181.6,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,46,11,Autumn,0,
2025-11-15,SKU0001,23.0,178145.12,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,46,11,Autumn,0,
2025-11-16,SKU0001,31.0,240108.64,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,46,11,Autumn,0,
2025-11-17,SKU0001,26.0,201381.44,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,47,11,Autumn,0,
2025-11-18,SKU0001,18.0,139417.92,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,47,11,Autumn,0,
2025-11-19,SKU0001,29.0,224617.76,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,47,11,Autumn,0,
2025-11-20,SKU0001,30.0,232363.2,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,47,11,Autumn,0,
2025-11-21,SKU0001,32.0,247854.08,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,47,11,Autumn,0,
2025-11-22,SKU0001,32.0,247854.08,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,47,11,Autumn,0,
2025-11-23,SKU0001,37.0,286581.28,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,47,11,Autumn,0,
2025-11-24,SKU0001,9.0,69708.96,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,48,11,Autumn,0,
2025-11-25,SKU0001,38.0,235461.38,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,48,11,Autumn,0,Black Friday
2025-11-26,SKU0001,34.0,210675.97,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,48,11,Autumn,0,Black Friday
2025-11-27,SKU0001,41.0,254050.43,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,48,11,Autumn,0,Black Friday
2025-11-28,SKU0001,36.0,223068.67,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,48,11,Autumn,0,Black Friday
2025-11-29,SKU0001,49.0,303621.25,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,48,11,Autumn,0,Black Friday
2025-11-30,SKU0001,63.0,390370.18,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,48,11,Autumn,0,Black Friday
2025-12-01,SKU0001,41.0,254050.43,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,49,12,Winter,0,Black Friday
2025-12-02,SKU0001,45.0,278835.84,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,49,12,Winter,0,Black Friday
2025-12-03,SKU0001,40.0,247854.08,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,49,12,Winter,0,Black Friday
2025-12-04,SKU0001,42.0,260246.78,6196.35,1,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,49,12,Winter,0,Black Friday
2025-12-05,SKU0001,23.0,178145.12,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,49,12,Winter,0,
2025-12-06,SKU0001,32.0,247854.08,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,49,12,Winter,0,
2025-12-07,SKU0001,37.0,286581.28,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,49,12,Winter,0,
2025-12-08,SKU0001,35.0,271090.4,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,50,12,Winter,0,
2025-12-09,SKU0001,25.0,193636.0,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,50,12,Winter,0,
2025-12-10,SKU0001,27.0,209126.88,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,50,12,Winter,0,
2025-12-11,SKU0001,15.0,116181.6,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,50,12,Winter,0,
2025-12-12,SKU0001,23.0,178145.12,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,50,12,Winter,0,
2025-12-13,SKU0001,36.0,278835.84,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,50,12,Winter,0,
2025-12-14,SKU0001,35.0,271090.4,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,50,12,Winter,0,
2025-12-15,SKU0001,25.0,193636.0,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,51,12,Winter,0,
2025-12-16,SKU0001,30.0,232363.2,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,51,12,Winter,0,
2025-12-17,SKU0001,27.0,209126.88,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,51,12,Winter,0,
2025-12-18,SKU0001,32.0,247854.08,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,51,12,Winter,0,
2025-12-19,SKU0001,25.0,193636.0,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,51,12,Winter,0,
2025-12-20,SKU0001,27.0,209126.88,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,51,12,Winter,0,
2025-12-21,SKU0001,31.0,240108.64,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,51,12,Winter,0,
2025-12-22,SKU0001,3.0,23236.32,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,52,12,Winter,0,
2025-12-23,SKU0001,26.0,201381.44,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,52,12,Winter,0,
2025-12-24,SKU0001,0.0,0.0,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,52,12,Winter,0,
2025-12-25,SKU0001,20.0,154908.8,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,52,12,Winter,1,
2025-12-26,SKU0001,26.0,201381.44,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,52,12,Winter,0,
2025-12-27,SKU0001,32.0,247854.08,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,52,12,Winter,0,
2025-12-28,SKU0001,21.0,162654.24,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,52,12,Winter,0,
2025-12-29,SKU0001,18.0,139417.92,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,1,12,Winter,0,
2025-12-30,SKU0001,33.0,255599.52,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,1,12,Winter,0,
2025-12-31,SKU0001,20.0,154908.8,7745.44,0,0,Furniture,Shelving,2025-04-03,3462.67,7745.44,1,12,Winter,0,
2024-03-06,SKU0002,24.0,216939.84,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,10,3,Summer,0,
2024-03-07,SKU0002,14.0,126548.24,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,10,3,Summer,0,
2024-03-08,SKU0002,22.0,198861.52,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,10,3,Summer,0,
2024-03-09,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,10,3,Summer,0,
2024-03-10,SKU0002,17.0,153665.72,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,10,3,Summer,0,
2024-03-11,SKU0002,21.0,189822.36,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,11,3,Summer,0,
2024-03-12,SKU0002,16.0,144626.56,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,11,3,Summer,0,
2024-03-13,SKU0002,31.0,280213.96,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,11,3,Summer,0,
2024-03-14,SKU0002,23.0,207900.68,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,11,3,Summer,0,
2024-03-15,SKU0002,21.0,189822.36,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,11,3,Summer,0,
2024-03-16,SKU0002,28.0,253096.48,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,11,3,Summer,0,
2024-03-17,SKU0002,31.0,280213.96,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,11,3,Summer,0,
2024-03-18,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,12,3,Summer,0,
2024-03-19,SKU0002,14.0,126548.24,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,12,3,Summer,0,
2024-03-20,SKU0002,14.0,126548.24,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,12,3,Summer,0,
2024-03-21,SKU0002,33.0,298292.28,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,12,3,Summer,0,
2024-03-22,SKU0002,19.0,171744.04,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,12,3,Summer,0,
2024-03-23,SKU0002,16.0,144626.56,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,12,3,Summer,0,
2024-03-24,SKU0002,33.0,298292.28,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,12,3,Summer,0,
2024-03-25,SKU0002,37.0,334448.92,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,13,3,Summer,1,
2024-03-26,SKU0002,9.0,81352.44,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,13,3,Summer,0,
2024-03-27,SKU0002,25.0,225979.0,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,13,3,Summer,0,
2024-03-28,SKU0002,30.0,271174.8,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,13,3,Summer,0,
2024-03-29,SKU0002,26.0,235018.16,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,13,3,Summer,0,
2024-03-30,SKU0002,35.0,316370.6,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,13,3,Summer,0,
2024-03-31,SKU0002,16.0,144626.56,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,13,3,Summer,0,
2024-04-01,SKU0002,26.0,235018.16,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,14,4,Summer,0,
2024-04-02,SKU0002,20.0,180783.2,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,14,4,Summer,0,
2024-04-03,SKU0002,19.0,171744.04,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,14,4,Summer,0,
2024-04-04,SKU0002,31.0,280213.96,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,14,4,Summer,0,
2024-04-05,SKU0002,36.0,325409.76,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,14,4,Summer,0,
2024-04-06,SKU0002,45.0,406762.2,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,14,4,Summer,0,
2024-04-07,SKU0002,41.0,370605.56,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,14,4,Summer,0,
2024-04-08,SKU0002,22.0,198861.52,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,15,4,Summer,0,
2024-04-09,SKU0002,26.0,235018.16,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,15,4,Summer,0,
2024-04-10,SKU0002,30.0,271174.8,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,15,4,Summer,0,
2024-04-11,SKU0002,24.0,216939.84,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,15,4,Summer,0,
2024-04-12,SKU0002,24.0,216939.84,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,15,4,Summer,0,
2024-04-13,SKU0002,36.0,325409.76,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,15,4,Summer,0,
2024-04-14,SKU0002,28.0,253096.48,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,15,4,Summer,0,
2024-04-15,SKU0002,17.0,153665.72,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,16,4,Summer,0,
2024-04-16,SKU0002,19.0,171744.04,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,16,4,Summer,0,
2024-04-17,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,16,4,Summer,0,
2024-04-18,SKU0002,23.0,207900.68,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,16,4,Summer,0,
2024-04-19,SKU0002,26.0,235018.16,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,16,4,Summer,0,
2024-04-20,SKU0002,35.0,316370.6,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,16,4,Summer,0,
2024-04-21,SKU0002,26.0,235018.16,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,16,4,Summer,0,
2024-04-22,SKU0002,30.0,271174.8,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,17,4,Summer,0,
2024-04-23,SKU0002,27.0,244057.32,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,17,4,Summer,0,
2024-04-24,SKU0002,12.0,108469.92,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,17,4,Summer,0,
2024-04-25,SKU0002,36.0,325409.76,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,17,4,Summer,0,
2024-04-26,SKU0002,19.0,171744.04,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,17,4,Summer,0,
2024-04-27,SKU0002,14.0,126548.24,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,17,4,Summer,0,
2024-04-28,SKU0002,20.0,180783.2,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,17,4,Summer,0,
2024-04-29,SKU0002,14.0,126548.24,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,18,4,Summer,0,
2024-04-30,SKU0002,24.0,216939.84,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,18,4,Summer,0,
2024-05-01,SKU0002,21.0,189822.36,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,18,5,Summer,0,
2024-05-02,SKU0002,20.0,180783.2,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,18,5,Summer,0,
2024-05-03,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,18,5,Summer,0,
2024-05-04,SKU0002,32.0,289253.12,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,18,5,Summer,0,
2024-05-05,SKU0002,32.0,289253.12,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,18,5,Summer,0,
2024-05-06,SKU0002,27.0,244057.32,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,19,5,Summer,0,
2024-05-07,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,19,5,Summer,0,
2024-05-08,SKU0002,4.0,36156.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,19,5,Summer,0,
2024-05-09,SKU0002,20.0,180783.2,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,19,5,Summer,0,
2024-05-10,SKU0002,4.0,36156.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,19,5,Summer,0,
2024-05-11,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,19,5,Summer,0,
2024-05-12,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,19,5,Summer,0,
2024-05-13,SKU0002,33.0,298292.28,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,20,5,Summer,0,
2024-05-14,SKU0002,34.0,307331.44,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,20,5,Summer,0,
2024-05-15,SKU0002,25.0,225979.0,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,20,5,Summer,0,
2024-05-16,SKU0002,19.0,171744.04,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,20,5,Summer,0,
2024-05-17,SKU0002,27.0,244057.32,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,20,5,Summer,0,
2024-05-18,SKU0002,0.0,216939.84,9039.16,0,1,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,20,5,Summer,0,
2024-05-19,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,20,5,Summer,0,
2024-05-20,SKU0002,32.0,289253.12,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,21,5,Summer,0,
2024-05-21,SKU0002,18.0,162704.88,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,21,5,Summer,0,
2024-05-22,SKU0002,30.0,271174.8,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,21,5,Summer,0,
2024-05-23,SKU0002,29.0,262135.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,21,5,Summer,0,
2024-05-24,SKU0002,15.0,135587.4,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,21,5,Summer,0,
2024-05-25,SKU0002,38.0,343488.08,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,21,5,Summer,0,
2024-05-26,SKU0002,35.0,316370.6,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,21,5,Summer,0,
2024-05-27,SKU0002,24.0,216939.84,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,22,5,Summer,0,
2024-05-28,SKU0002,16.0,144626.56,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,22,5,Summer,0,
2024-05-29,SKU0002,15.0,135587.4,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,22,5,Summer,0,
2024-05-30,SKU0002,18.0,162704.88,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,22,5,Summer,0,
2024-05-31,SKU0002,28.0,253096.48,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,22,5,Summer,0,
2024-06-01,SKU0002,20.0,180783.2,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,22,6,Summer,0,
2024-06-02,SKU0002,33.0,298292.28,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,22,6,Summer,0,
2024-06-03,SKU0002,12.0,108469.92,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,23,6,Summer,0,
2024-06-04,SKU0002,21.0,189822.36,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,23,6,Summer,0,
2024-06-05,SKU0002,24.0,216939.84,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,23,6,Summer,0,
2024-06-06,SKU0002,45.0,406762.2,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,23,6,Summer,0,
2024-06-07,SKU0002,11.0,99430.76,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,23,6,Summer,0,
2024-06-08,SKU0002,42.0,379644.72,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,23,6,Summer,0,
2024-06-09,SKU0002,30.0,271174.8,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,23,6,Summer,0,
2024-06-10,SKU0002,27.0,244057.32,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,24,6,Summer,0,
2024-06-11,SKU0002,24.0,216939.84,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,24,6,Summer,0,
2024-06-12,SKU0002,27.0,244057.32,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,24,6,Summer,0,
2024-06-13,SKU0002,22.0,198861.52,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,24,6,Summer,0,
2024-06-14,SKU0002,36.0,325409.76,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,24,6,Summer,0,
2024-06-15,SKU0002,25.0,225979.0,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,24,6,Summer,0,
2024-06-16,SKU0002,39.0,352527.24,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,24,6,Summer,0,
2024-06-17,SKU0002,17.0,153665.72,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,25,6,Summer,0,
2024-06-18,SKU0002,23.0,207900.68,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,25,6,Summer,0,
2024-06-19,SKU0002,14.0,126548.24,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,25,6,Summer,0,
2024-06-20,SKU0002,27.0,244057.32,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,25,6,Summer,0,
2024-06-21,SKU0002,36.0,325409.76,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,25,6,Summer,0,
2024-06-22,SKU0002,28.0,253096.48,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,25,6,Summer,0,
2024-06-23,SKU0002,27.0,244057.32,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,25,6,Summer,0,
2024-06-24,SKU0002,13.0,117509.08,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,26,6,Summer,0,
2024-06-25,SKU0002,21.0,189822.36,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,26,6,Summer,0,
2024-06-26,SKU0002,9.0,81352.44,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,26,6,Summer,0,
2024-06-27,SKU0002,15.0,135587.4,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,26,6,Summer,0,
2024-06-28,SKU0002,25.0,225979.0,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,26,6,Summer,0,
2024-06-29,SKU0002,41.0,370605.56,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,26,6,Summer,0,
2024-06-30,SKU0002,54.0,488114.64,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,26,6,Summer,0,
2024-07-01,SKU0002,17.0,153665.72,9039.16,0,0,Small Appliances,Kettles,2024-03-06,3907.36,9039.16,27,7,Monsoon,0,
