sku_id,category,week_start,horizon_week,forecast,forecast_low_80,forecast_high_80,on_hand_units,on_order_units,lead_time_days,reorder_point,unit_cost,avg_price
SKU0133,Decor,2026-02-03,5,106.7,72.2,141.2,312,351,22.0,509,2396.47,5367.45
SKU0133,Decor,2026-02-10,6,102.5,82.9,122.2,312,351,22.0,509,2396.47,5367.45
SKU0133,Decor,2026-02-17,7,92.2,74.5,109.9,312,351,22.0,509,2396.47,5367.45
SKU0133,Decor,2026-02-24,8,80.3,64.9,95.7,312,351,22.0,509,2396.47,5367.45
SKU0134,Decor,2026-01-06,1,40.0,0.0,95.4,161,202,16.0,239,3774.26,5956.26
SKU0134,Decor,2026-01-13,2,62.2,0.3,124.2,161,202,16.0,239,3774.26,5956.26
SKU0134,Decor,2026-01-20,3,70.1,9.8,130.4,161,202,16.0,239,3774.26,5956.26
SKU0134,Decor,2026-01-27,4,58.3,37.2,79.5,161,202,16.0,239,3774.26,5956.26
SKU0134,Decor,2026-02-03,5,54.6,40.4,68.7,161,202,16.0,239,3774.26,5956.26
SKU0134,Decor,2026-02-10,6,58.2,47.0,69.3,161,202,16.0,239,3774.26,5956.26
SKU0134,Decor,2026-02-17,7,58.6,47.3,69.8,161,202,16.0,239,3774.26,5956.26
SKU0134,Decor,2026-02-24,8,45.0,36.3,53.6,161,202,16.0,239,3774.26,5956.26
SKU0135,Small Appliances,2026-01-06,1,72.2,0.0,167.4,241,356,25.0,532,2001.84,3088.96
SKU0135,Small Appliances,2026-01-13,2,137.8,31.9,243.8,241,356,25.0,532,2001.84,3088.96
SKU0135,Small Appliances,2026-01-20,3,149.3,63.3,235.2,241,356,25.0,532,2001.84,3088.96
SKU0135,Small Appliances,2026-01-27,4,120.1,71.1,169.1,241,356,25.0,532,2001.84,3088.96
SKU0135,Small Appliances,2026-02-03,5,115.2,77.6,152.9,241,356,25.0,532,2001.84,3088.96
SKU0135,Small Appliances,2026-02-10,6,117.6,95.0,140.2,241,356,25.0,532,2001.84,3088.96
SKU0135,Small Appliances,2026-02-17,7,109.8,88.7,130.9,241,356,25.0,532,2001.84,3088.96
SKU0135,Small Appliances,2026-02-24,8,92.3,74.6,110.0,241,356,25.0,532,2001.84,3088.96
SKU0136,Small Appliances,2026-01-06,1,63.0,0.0,162.0,82,943,28.0,819,1256.69,2218.87
SKU0136,Small Appliances,2026-01-13,2,134.3,21.1,247.5,82,943,28.0,819,1256.69,2218.87
SKU0136,Small Appliances,2026-01-20,3,140.0,54.3,225.7,82,943,28.0,819,1256.69,2218.87
SKU0136,Small Appliances,2026-01-27,4,118.3,61.3,175.4,82,943,28.0,819,1256.69,2218.87
SKU0136,Small Appliances,2026-02-03,5,114.4,75.4,153.4,82,943,28.0,819,1256.69,2218.87
SKU0136,Small Appliances,2026-02-10,6,112.5,90.9,134.1,82,943,28.0,819,1256.69,2218.87
SKU0136,Small Appliances,2026-02-17,7,97.3,78.6,116.0,82,943,28.0,819,1256.69,2218.87
SKU0136,Small Appliances,2026-02-24,8,83.8,67.7,99.9,82,943,28.0,819,1256.69,2218.87
SKU0137,Bedding,2026-01-06,1,32.3,0.0,71.4,171,244,20.0,335,2611.59,4946.8
SKU0137,Bedding,2026-01-13,2,37.3,0.0,76.4,171,244,20.0,335,2611.59,4946.8
SKU0137,Bedding,2026-01-20,3,34.0,10.7,57.3,171,244,20.0,335,2611.59,4946.8
SKU0137,Bedding,2026-01-27,4,30.5,18.4,42.7,171,244,20.0,335,2611.59,4946.8
SKU0137,Bedding,2026-02-03,5,32.0,25.9,38.2,171,244,20.0,335,2611.59,4946.8
SKU0137,Bedding,2026-02-10,6,32.5,26.2,38.7,171,244,20.0,335,2611.59,4946.8
SKU0137,Bedding,2026-02-17,7,30.8,24.9,36.7,171,244,20.0,335,2611.59,4946.8
SKU0137,Bedding,2026-02-24,8,24.0,19.4,28.6,171,244,20.0,335,2611.59,4946.8
SKU0138,Bedding,2026-01-06,1,19.4,0.0,44.3,0,60,9.0,43,1026.99,2162.81
SKU0138,Bedding,2026-01-13,2,24.2,0.0,53.3,0,60,9.0,43,1026.99,2162.81
SKU0138,Bedding,2026-01-20,3,23.5,0.0,47.4,0,60,9.0,43,1026.99,2162.81
SKU0138,Bedding,2026-01-27,4,23.7,19.0,28.4,0,60,9.0,43,1026.99,2162.81
SKU0138,Bedding,2026-02-03,5,25.4,20.5,30.3,0,60,9.0,43,1026.99,2162.81
SKU0138,Bedding,2026-02-10,6,29.0,23.4,34.6,0,60,9.0,43,1026.99,2162.81
SKU0138,Bedding,2026-02-17,7,27.4,22.2,32.7,0,60,9.0,43,1026.99,2162.81
SKU0138,Bedding,2026-02-24,8,17.0,13.7,20.2,0,60,9.0,43,1026.99,2162.81
SKU0139,Bedding,2026-01-06,1,32.5,0.0,85.2,215,0,8.0,184,1789.92,3524.28
SKU0139,Bedding,2026-01-13,2,57.9,0.0,118.7,215,0,8.0,184,1789.92,3524.28
SKU0139,Bedding,2026-01-20,3,62.9,9.9,116.0,215,0,8.0,184,1789.92,3524.28
SKU0139,Bedding,2026-01-27,4,53.7,33.8,73.6,215,0,8.0,184,1789.92,3524.28
SKU0139,Bedding,2026-02-03,5,52.5,37.7,67.4,215,0,8.0,184,1789.92,3524.28
SKU0139,Bedding,2026-02-10,6,55.0,44.4,65.5,215,0,8.0,184,1789.92,3524.28
SKU0139,Bedding,2026-02-17,7,56.1,45.3,66.8,215,0,8.0,184,1789.92,3524.28
SKU0139,Bedding,2026-02-24,8,44.8,36.2,53.4,215,0,8.0,184,1789.92,3524.28
SKU0140,Furniture,2026-01-06,1,42.8,0.0,97.7,0,116,18.0,141,2375.34,4938.16
SKU0140,Furniture,2026-01-13,2,62.4,4.1,120.6,0,116,18.0,141,2375.34,4938.16
SKU0140,Furniture,2026-01-20,3,67.2,13.6,120.9,0,116,18.0,141,2375.34,4938.16
SKU0140,Furniture,2026-01-27,4,59.8,39.7,79.9,0,116,18.0,141,2375.34,4938.16
SKU0140,Furniture,2026-02-03,5,53.8,42.1,65.6,0,116,18.0,141,2375.34,4938.16
SKU0140,Furniture,2026-02-10,6,58.3,47.1,69.5,0,116,18.0,141,2375.34,4938.16
SKU0140,Furniture,2026-02-17,7,59.9,48.4,71.4,0,116,18.0,141,2375.34,4938.16
SKU0140,Furniture,2026-02-24,8,44.1,35.7,52.6,0,116,18.0,141,2375.34,4938.16
SKU0141,Small Appliances,2026-01-06,1,57.3,0.0,140.3,258,385,22.0,520,2679.25,4767.61
SKU0141,Small Appliances,2026-01-13,2,116.2,26.3,206.1,258,385,22.0,520,2679.25,4767.61
SKU0141,Small Appliances,2026-01-20,3,116.9,38.3,195.4,258,385,22.0,520,2679.25,4767.61
SKU0141,Small Appliances,2026-01-27,4,96.1,52.0,140.3,258,385,22.0,520,2679.25,4767.61
SKU0141,Small Appliances,2026-02-03,5,90.7,59.7,121.7,258,385,22.0,520,2679.25,4767.61
SKU0141,Small Appliances,2026-02-10,6,88.7,71.6,105.7,258,385,22.0,520,2679.25,4767.61
SKU0141,Small Appliances,2026-02-17,7,84.1,67.9,100.2,258,385,22.0,520,2679.25,4767.61
SKU0141,Small Appliances,2026-02-24,8,69.1,55.8,82.3,258,385,22.0,520,2679.25,4767.61
SKU0142,Bedding,2026-01-06,1,55.0,0.0,122.8,184,562,28.0,512,2286.75,4385.3
SKU0142,Bedding,2026-01-13,2,128.2,42.3,214.1,184,562,28.0,512,2286.75,4385.3
SKU0142,Bedding,2026-01-20,3,136.8,65.6,208.1,184,562,28.0,512,2286.75,4385.3
SKU0142,Bedding,2026-01-27,4,112.6,69.3,155.9,184,562,28.0,512,2286.75,4385.3
SKU0142,Bedding,2026-02-03,5,109.9,69.1,150.8,184,562,28.0,512,2286.75,4385.3
SKU0142,Bedding,2026-02-10,6,104.9,84.8,125.0,184,562,28.0,512,2286.75,4385.3
SKU0142,Bedding,2026-02-17,7,103.0,83.2,122.7,184,562,28.0,512,2286.75,4385.3
SKU0142,Bedding,2026-02-24,8,85.7,69.3,102.2,184,562,28.0,512,2286.75,4385.3
SKU0143,Small Appliances,2026-01-06,1,69.4,0.0,168.1,39,155,20.0,189,2148.41,4907.07
SKU0143,Small Appliances,2026-01-13,2,131.1,33.7,228.5,39,155,20.0,189,2148.41,4907.07
SKU0143,Small Appliances,2026-01-20,3,134.0,40.9,227.0,39,155,20.0,189,2148.41,4907.07
SKU0143,Small Appliances,2026-01-27,4,109.0,58.7,159.3,39,155,20.0,189,2148.41,4907.07
SKU0143,Small Appliances,2026-02-03,5,105.7,72.7,138.8,39,155,20.0,189,2148.41,4907.07
SKU0143,Small Appliances,2026-02-10,6,100.6,81.3,119.9,39,155,20.0,189,2148.41,4907.07
SKU0143,Small Appliances,2026-02-17,7,95.5,77.2,113.8,39,155,20.0,189,2148.41,4907.07
SKU0143,Small Appliances,2026-02-24,8,80.4,65.0,95.9,39,155,20.0,189,2148.41,4907.07
SKU0144,Decor,2026-01-06,1,55.1,0.0,133.7,216,364,14.0,390,3700.02,7416.17
SKU0144,Decor,2026-01-13,2,94.8,12.3,177.3,216,364,14.0,390,3700.02,7416.17
SKU0144,Decor,2026-01-20,3,98.0,31.6,164.5,216,364,14.0,390,3700.02,7416.17
SKU0144,Decor,2026-01-27,4,79.0,39.9,118.0,216,364,14.0,390,3700.02,7416.17
SKU0144,Decor,2026-02-03,5,75.0,53.2,96.7,216,364,14.0,390,3700.02,7416.17
SKU0144,Decor,2026-02-10,6,78.7,63.6,93.8,216,364,14.0,390,3700.02,7416.17
SKU0144,Decor,2026-02-17,7,72.2,58.4,86.1,216,364,14.0,390,3700.02,7416.17
SKU0144,Decor,2026-02-24,8,59.1,47.8,70.5,216,364,14.0,390,3700.02,7416.17
SKU0145,Bedding,2026-01-06,1,0.0,0.0,3.2,862,0,22.0,616,1394.91,3354.56
SKU0145,Bedding,2026-01-13,2,3.0,0.0,7.2,862,0,22.0,616,1394.91,3354.56
SKU0145,Bedding,2026-01-20,3,3.1,0.0,6.5,862,0,22.0,616,1394.91,3354.56
SKU0145,Bedding,2026-01-27,4,3.0,1.3,4.7,862,0,22.0,616,1394.91,3354.56
SKU0145,Bedding,2026-02-03,5,3.5,1.8,5.1,862,0,22.0,616,1394.91,3354.56
SKU0145,Bedding,2026-02-10,6,5.0,3.7,6.3,862,0,22.0,616,1394.91,3354.56
SKU0145,Bedding,2026-02-17,7,6.0,4.8,7.3,862,0,22.0,616,1394.91,3354.56
SKU0145,Bedding,2026-02-24,8,0.3,0.0,1.9,862,0,22.0,616,1394.91,3354.56
SKU0146,Bedding,2026-01-06,1,73.6,0.0,257.4,715,936,20.0,1318,640.26,951.73
SKU0146,Bedding,2026-01-13,2,206.6,0.0,421.7,715,936,20.0,1318,640.26,951.73
SKU0146,Bedding,2026-01-20,3,203.5,52.8,354.2,715,936,20.0,1318,640.26,951.73
SKU0146,Bedding,2026-01-27,4,179.3,95.6,263.0,715,936,20.0,1318,640.26,951.73
SKU0146,Bedding,2026-02-03,5,157.5,88.0,226.9,715,936,20.0,1318,640.26,951.73
SKU0146,Bedding,2026-02-10,6,168.4,136.0,200.7,715,936,20.0,1318,640.26,951.73
SKU0146,Bedding,2026-02-17,7,152.2,123.0,181.4,715,936,20.0,1318,640.26,951.73
SKU0146,Bedding,2026-02-24,8,125.1,101.1,149.1,715,936,20.0,1318,640.26,951.73
SKU0147,Kitchen,2026-01-06,1,64.9,0.0,152.1,640,0,10.0,517,1266.32,2280.59
SKU0147,Kitchen,2026-01-13,2,144.9,36.2,253.6,640,0,10.0,517,1266.32,2280.59
SKU0147,Kitchen,2026-01-20,3,164.8,62.9,266.7,640,0,10.0,517,1266.32,2280.59
SKU0147,Kitchen,2026-01-27,4,146.5,94.2,198.7,640,0,10.0,517,1266.32,2280.59
SKU0147,Kitchen,2026-02-03,5,123.5,74.1,172.8,640,0,10.0,517,1266.32,2280.59
SKU0147,Kitchen,2026-02-10,6,128.6,103.9,153.3,640,0,10.0,517,1266.32,2280.59
SKU0147,Kitchen,2026-02-17,7,125.7,101.5,149.8,640,0,10.0,517,1266.32,2280.59
SKU0147,Kitchen,2026-02-24,8,101.0,81.6,120.4,640,0,10.0,517,1266.32,2280.59
SKU0148,Furniture,2026-01-06,1,91.0,0.0,232.4,420,857,20.0,1250,1392.79,3191.2
SKU0148,Furniture,2026-01-13,2,195.5,28.7,362.4,420,857,20.0,1250,1392.79,3191.2
SKU0148,Furniture,2026-01-20,3,214.1,64.5,363.6,420,857,20.0,1250,1392.79,3191.2
SKU0148,Furniture,2026-01-27,4,169.5,91.8,247.1,420,857,20.0,1250,1392.79,3191.2
SKU0148,Furniture,2026-02-03,5,167.0,106.9,227.1,420,857,20.0,1250,1392.79,3191.2
SKU0148,Furniture,2026-02-10,6,164.4,132.9,196.0,420,857,20.0,1250,1392.79,3191.2
SKU0148,Furniture,2026-02-17,7,153.7,124.2,183.2,420,857,20.0,1250,1392.79,3191.2
SKU0148,Furniture,2026-02-24,8,126.4,102.2,150.7,420,857,20.0,1250,1392.79,3191.2
SKU0149,Kitchen,2026-01-06,1,33.7,2.7,64.7,283,267,15.0,308,3454.88,6380.17
SKU0149,Kitchen,2026-01-13,2,45.4,12.0,78.7,283,267,15.0,308,3454.88,6380.17
SKU0149,Kitchen,2026-01-20,3,42.2,11.8,72.5,283,267,15.0,308,3454.88,6380.17
SKU0149,Kitchen,2026-01-27,4,41.6,30.0,53.1,283,267,15.0,308,3454.88,6380.17
SKU0149,Kitchen,2026-02-03,5,40.5,32.7,48.3,283,267,15.0,308,3454.88,6380.17
SKU0149,Kitchen,2026-02-10,6,43.4,35.1,51.8,283,267,15.0,308,3454.88,6380.17
SKU0149,Kitchen,2026-02-17,7,39.6,32.0,47.2,283,267,15.0,308,3454.88,6380.17
SKU0149,Kitchen,2026-02-24,8,34.3,27.7,40.9,283,267,15.0,308,3454.88,6380.17
SKU0150,Kitchen,2026-01-06,1,31.9,0.0,74.5,41,168,26.0,226,2483.19,3833.07
SKU0150,Kitchen,2026-01-13,2,36.8,0.0,82.2,41,168,26.0,226,2483.19,3833.07
SKU0150,Kitchen,2026-01-20,3,35.8,0.1,71.5,41,168,26.0,226,2483.19,3833.07
SKU0150,Kitchen,2026-01-27,4,32.8,21.0,44.6,41,168,26.0,226,2483.19,3833.07
SKU0150,Kitchen,2026-02-03,5,32.2,26.0,38.4,41,168,26.0,226,2483.19,3833.07
SKU0150,Kitchen,2026-02-10,6,32.8,26.5,39.1,41,168,26.0,226,2483.19,3833.07
SKU0150,Kitchen,2026-02-17,7,32.9,26.6,39.3,41,168,26.0,226,2483.19,3833.07
SKU0150,Kitchen,2026-02-24,8,23.8,19.2,28.4,41,168,26.0,226,2483.19,3833.07
SKU0151,Small Appliances,2026-01-06,1,68.4,0.0,157.2,0,266,9.0,133,3982.76,9265.99
SKU0151,Small Appliances,2026-01-13,2,128.2,27.7,228.7,0,266,9.0,133,3982.76,9265.99
SKU0151,Small Appliances,2026-01-20,3,138.3,42.1,234.5,0,266,9.0,133,3982.76,9265.99
SKU0151,Small Appliances,2026-01-27,4,108.4,60.5,156.3,0,266,9.0,133,3982.76,9265.99
SKU0151,Small Appliances,2026-02-03,5,106.3,72.1,140.5,0,266,9.0,133,3982.76,9265.99
SKU0151,Small Appliances,2026-02-10,6,104.8,84.7,124.9,0,266,9.0,133,3982.76,9265.99
SKU0151,Small Appliances,2026-02-17,7,95.9,77.4,114.3,0,266,9.0,133,3982.76,9265.99
SKU0151,Small Appliances,2026-02-24,8,84.9,68.6,101.1,0,266,9.0,133,3982.76,9265.99
SKU0152,Kitchen,2026-01-06,1,47.6,0.0,102.6,1,0,18.0,121,2813.13,6319.66
SKU0152,Kitchen,2026-01-13,2,90.8,27.2,154.4,1,0,18.0,121,2813.13,6319.66
SKU0152,Kitchen,2026-01-20,3,80.9,31.9,129.9,1,0,18.0,121,2813.13,6319.66
SKU0152,Kitchen,2026-01-27,4,69.4,41.5,97.2,1,0,18.0,121,2813.13,6319.66
SKU0152,Kitchen,2026-02-03,5,69.2,48.7,89.8,1,0,18.0,121,2813.13,6319.66
SKU0152,Kitchen,2026-02-10,6,67.0,54.1,79.8,1,0,18.0,121,2813.13,6319.66
SKU0152,Kitchen,2026-02-17,7,64.6,52.2,77.1,1,0,18.0,121,2813.13,6319.66
SKU0152,Kitchen,2026-02-24,8,54.5,44.0,65.0,1,0,18.0,121,2813.13,6319.66
SKU0153,Bedding,2026-01-06,1,31.4,0.0,73.8,61,154,20.0,215,240.77,397.48
SKU0153,Bedding,2026-01-13,2,43.2,0.0,86.5,61,154,20.0,215,240.77,397.48
SKU0153,Bedding,2026-01-20,3,43.1,5.3,80.9,61,154,20.0,215,240.77,397.48
SKU0153,Bedding,2026-01-27,4,41.7,26.9,56.4,61,154,20.0,215,240.77,397.48
SKU0153,Bedding,2026-02-03,5,38.5,31.1,45.9,61,154,20.0,215,240.77,397.48
SKU0153,Bedding,2026-02-10,6,42.7,34.5,50.9,61,154,20.0,215,240.77,397.48
SKU0153,Bedding,2026-02-17,7,40.6,32.8,48.4,61,154,20.0,215,240.77,397.48
SKU0153,Bedding,2026-02-24,8,34.0,27.5,40.5,61,154,20.0,215,240.77,397.48
SKU0154,Bedding,2026-01-06,1,78.1,0.0,187.0,712,0,11.0,655,822.25,1314.85
SKU0154,Bedding,2026-01-13,2,167.2,54.8,279.6,712,0,11.0,655,822.25,1314.85
SKU0154,Bedding,2026-01-20,3,181.0,96.7,265.2,712,0,11.0,655,822.25,1314.85
SKU0154,Bedding,2026-01-27,4,169.0,108.5,229.5,712,0,11.0,655,822.25,1314.85
SKU0154,Bedding,2026-02-03,5,145.1,92.4,197.7,712,0,11.0,655,822.25,1314.85
SKU0154,Bedding,2026-02-10,6,137.3,111.0,163.7,712,0,11.0,655,822.25,1314.85
SKU0154,Bedding,2026-02-17,7,127.3,102.8,151.7,712,0,11.0,655,822.25,1314.85
SKU0154,Bedding,2026-02-24,8,112.8,91.2,134.5,712,0,11.0,655,822.25,1314.85
SKU0155,Small Appliances,2026-01-06,1,81.6,0.0,200.5,44,515,12.0,327,2312.68,5566.35
SKU0155,Small Appliances,2026-01-13,2,194.9,70.0,319.7,44,515,12.0,327,2312.68,5566.35
SKU0155,Small Appliances,2026-01-20,3,204.8,99.7,309.9,44,515,12.0,327,2312.68,5566.35
SKU0155,Small Appliances,2026-01-27,4,171.8,100.8,242.7,44,515,12.0,327,2312.68,5566.35
SKU0155,Small Appliances,2026-02-03,5,164.8,102.6,227.1,44,515,12.0,327,2312.68,5566.35
SKU0155,Small Appliances,2026-02-10,6,155.3,125.5,185.1,44,515,12.0,327,2312.68,5566.35
SKU0155,Small Appliances,2026-02-17,7,144.7,116.9,172.5,44,515,12.0,327,2312.68,5566.35
SKU0155,Small Appliances,2026-02-24,8,123.6,99.9,147.4,44,515,12.0,327,2312.68,5566.35
SKU0156,Kitchen,2026-01-06,1,20.4,0.0,43.2,107,106,21.0,157,738.06,1430.28
SKU0156,Kitchen,2026-01-13,2,22.5,0.0,46.2,107,106,21.0,157,738.06,1430.28
SKU0156,Kitchen,2026-01-20,3,26.6,5.7,47.5,107,106,21.0,157,738.06,1430.28
SKU0156,Kitchen,2026-01-27,4,23.6,18.7,28.5,107,106,21.0,157,738.06,1430.28
SKU0156,Kitchen,2026-02-03,5,25.5,20.6,30.4,107,106,21.0,157,738.06,1430.28
SKU0156,Kitchen,2026-02-10,6,28.4,22.9,33.8,107,106,21.0,157,738.06,1430.28
SKU0156,Kitchen,2026-02-17,7,27.2,22.0,32.4,107,106,21.0,157,738.06,1430.28
SKU0156,Kitchen,2026-02-24,8,17.0,13.7,20.2,107,106,21.0,157,738.06,1430.28
SKU0157,Kitchen,2026-01-06,1,43.0,0.0,101.7,18,167,15.0,173,3070.25,5896.52
SKU0157,Kitchen,2026-01-13,2,77.0,10.3,143.7,18,167,15.0,173,3070.25,5896.52
SKU0157,Kitchen,2026-01-20,3,76.4,23.8,129.1,18,167,15.0,173,3070.25,5896.52
SKU0157,Kitchen,2026-01-27,4,62.9,35.6,90.1,18,167,15.0,173,3070.25,5896.52
SKU0157,Kitchen,2026-02-03,5,63.7,46.1,81.4,18,167,15.0,173,3070.25,5896.52
SKU0157,Kitchen,2026-02-10,6,63.1,51.0,75.3,18,167,15.0,173,3070.25,5896.52
SKU0157,Kitchen,2026-02-17,7,62.0,50.1,73.9,18,167,15.0,173,3070.25,5896.52
SKU0157,Kitchen,2026-02-24,8,50.8,41.0,60.5,18,167,15.0,173,3070.25,5896.52
SKU0158,Furniture,2026-01-06,1,71.6,0.0,220.7,422,0,11.0,557,772.56,1249.32
SKU0158,Furniture,2026-01-13,2,194.7,19.9,369.5,422,0,11.0,557,772.56,1249.32
SKU0158,Furniture,2026-01-20,3,191.3,51.6,331.1,422,0,11.0,557,772.56,1249.32
SKU0158,Furniture,2026-01-27,4,154.9,68.6,241.2,422,0,11.0,557,772.56,1249.32
SKU0158,Furniture,2026-02-03,5,146.8,83.3,210.3,422,0,11.0,557,772.56,1249.32
SKU0158,Furniture,2026-02-10,6,149.4,120.7,178.0,422,0,11.0,557,772.56,1249.32
SKU0158,Furniture,2026-02-17,7,135.4,109.4,161.4,422,0,11.0,557,772.56,1249.32
SKU0158,Furniture,2026-02-24,8,126.9,102.5,151.3,422,0,11.0,557,772.56,1249.32
SKU0159,Decor,2026-01-06,1,64.8,0.0,156.3,139,808,25.0,691,1084.84,1898.98
SKU0159,Decor,2026-01-13,2,128.4,34.1,222.6,139,808,25.0,691,1084.84,1898.98
SKU0159,Decor,2026-01-20,3,144.9,72.0,217.8,139,808,25.0,691,1084.84,1898.98
SKU0159,Decor,2026-01-27,4,113.5,64.6,162.3,139,808,25.0,691,1084.84,1898.98
SKU0159,Decor,2026-02-03,5,108.9,70.6,147.2,139,808,25.0,691,1084.84,1898.98
SKU0159,Decor,2026-02-10,6,104.8,84.7,125.0,139,808,25.0,691,1084.84,1898.98
SKU0159,Decor,2026-02-17,7,97.6,77.3,117.8,139,808,25.0,691,1084.84,1898.98
SKU0159,Decor,2026-02-24,8,83.8,67.7,99.9,139,808,25.0,691,1084.84,1898.98
SKU0160,Furniture,2026-01-06,1,46.5,0.0,107.5,360,0,13.0,351,2144.985,4837.43
SKU0160,Furniture,2026-01-13,2,77.8,22.6,133.1,360,0,13.0,351,2144.985,4837.43
SKU0160,Furniture,2026-01-20,3,82.2,53.2,111.2,360,0,13.0,351,2144.985,4837.43
SKU0160,Furniture,2026-01-27,4,69.9,48.8,91.0,360,0,13.0,351,2144.985,4837.43
SKU0160,Furniture,2026-02-03,5,64.6,47.0,82.3,360,0,13.0,351,2144.985,4837.43
SKU0160,Furniture,2026-02-10,6,61.7,49.9,73.6,360,0,13.0,351,2144.985,4837.43
SKU0160,Furniture,2026-02-17,7,62.4,50.4,74.4,360,0,13.0,351,2144.985,4837.43
SKU0160,Furniture,2026-02-24,8,52.4,42.4,62.5,360,0,13.0,351,2144.985,4837.43
SKU0161,Furniture,2026-01-06,1,111.4,0.0,260.4,795,0,9.0,575,3405.64,7373.57
SKU0161,Furniture,2026-01-13,2,198.6,32.1,365.0,795,0,9.0,575,3405.64,7373.57
SKU0161,Furniture,2026-01-20,3,229.5,75.6,383.3,795,0,9.0,575,3405.64,7373.57
SKU0161,Furniture,2026-01-27,4,200.1,122.6,277.7,795,0,9.0,575,3405.64,7373.57
SKU0161,Furniture,2026-02-03,5,168.0,111.4,224.5,795,0,9.0,575,3405.64,7373.57
SKU0161,Furniture,2026-02-10,6,167.2,135.1,199.3,795,0,9.0,575,3405.64,7373.57
SKU0161,Furniture,2026-02-17,7,162.2,129.2,195.2,795,0,9.0,575,3405.64,7373.57
SKU0161,Furniture,2026-02-24,8,137.9,111.4,164.4,795,0,9.0,575,3405.64,7373.57
SKU0162,Decor,2026-01-06,1,71.4,0.0,162.1,33,654,21.0,433,2746.77,6360.1
SKU0162,Decor,2026-01-13,2,137.9,25.1,250.6,33,654,21.0,433,2746.77,6360.1
SKU0162,Decor,2026-01-20,3,147.4,52.1,242.8,33,654,21.0,433,2746.77,6360.1
SKU0162,Decor,2026-01-27,4,124.9,81.6,168.1,33,654,21.0,433,2746.77,6360.1
SKU0162,Decor,2026-02-03,5,118.4,80.7,156.0,33,654,21.0,433,2746.77,6360.1
SKU0162,Decor,2026-02-10,6,121.0,97.8,144.2,33,654,21.0,433,2746.77,6360.1
SKU0162,Decor,2026-02-17,7,118.4,95.6,141.1,33,654,21.0,433,2746.77,6360.1
SKU0162,Decor,2026-02-24,8,92.0,74.3,109.6,33,654,21.0,433,2746.77,6360.1
SKU0163,Bedding,2026-01-06,1,15.8,0.0,33.5,40,58,29.0,100,2250.2,4064.19
SKU0163,Bedding,2026-01-13,2,21.0,1.5,40.5,40,58,29.0,100,2250.2,4064.19
SKU0163,Bedding,2026-01-20,3,23.3,4.4,42.2,40,58,29.0,100,2250.2,4064.19
SKU0163,Bedding,2026-01-27,4,22.4,16.3,28.5,40,58,29.0,100,2250.2,4064.19
SKU0163,Bedding,2026-02-03,5,21.7,17.5,25.8,40,58,29.0,100,2250.2,4064.19
SKU0163,Bedding,2026-02-10,6,20.8,16.8,24.7,40,58,29.0,100,2250.2,4064.19
SKU0163,Bedding,2026-02-17,7,20.7,16.8,24.7,40,58,29.0,100,2250.2,4064.19
SKU0163,Bedding,2026-02-24,8,14.7,11.9,17.5,40,58,29.0,100,2250.2,4064.19
SKU0164,Decor,2026-01-06,1,54.3,0.0,127.6,47,242,8.0,144,2033.78,4723.16
SKU0164,Decor,2026-01-13,2,109.3,33.6,185.1,47,242,8.0,144,2033.78,4723.16
SKU0164,Decor,2026-01-20,3,111.1,54.2,167.9,47,242,8.0,144,2033.78,4723.16
SKU0164,Decor,2026-01-27,4,94.0,57.1,130.9,47,242,8.0,144,2033.78,4723.16
SKU0164,Decor,2026-02-03,5,84.6,55.4,113.9,47,242,8.0,144,2033.78,4723.16
SKU0164,Decor,2026-02-10,6,85.2,68.8,101.5,47,242,8.0,144,2033.78,4723.16
SKU0164,Decor,2026-02-17,7,78.5,63.5,93.6,47,242,8.0,144,2033.78,4723.16
SKU0164,Decor,2026-02-24,8,69.5,56.2,82.9,47,242,8.0,144,2033.78,4723.16
SKU0165,Bedding,2026-01-06,1,61.2,0.0,147.1,565,405,24.0,703,3656.3,7694.86
SKU0165,Bedding,2026-01-13,2,120.5,26.1,214.9,565,405,24.0,703,3656.3,7694.86
SKU0165,Bedding,2026-01-20,3,120.6,38.3,202.8,565,405,24.0,703,3656.3,7694.86
SKU0165,Bedding,2026-01-27,4,112.4,68.6,156.2,565,405,24.0,703,3656.3,7694.86
SKU0165,Bedding,2026-02-03,5,103.3,71.6,135.0,565,405,24.0,703,3656.3,7694.86
SKU0165,Bedding,2026-02-10,6,94.6,76.4,112.8,565,405,24.0,703,3656.3,7694.86
SKU0165,Bedding,2026-02-17,7,91.4,73.9,109.0,565,405,24.0,703,3656.3,7694.86
SKU0165,Bedding,2026-02-24,8,76.6,61.9,91.3,565,405,24.0,703,3656.3,7694.86
SKU0166,Small Appliances,2026-01-06,1,84.1,0.0,226.9,0,665,26.0,534,1494.25,2986.38
SKU0166,Small Appliances,2026-01-13,2,188.0,8.2,367.9,0,665,26.0,534,1494.25,2986.38
SKU0166,Small Appliances,2026-01-20,3,219.2,67.5,370.9,0,665,26.0,534,1494.25,2986.38
SKU0166,Small Appliances,2026-01-27,4,193.3,120.2,266.5,0,665,26.0,534,1494.25,2986.38
SKU0166,Small Appliances,2026-02-03,5,160.3,94.2,226.5,0,665,26.0,534,1494.25,2986.38
SKU0166,Small Appliances,2026-02-10,6,175.0,141.4,208.6,0,665,26.0,534,1494.25,2986.38
